gene_idx,count
630,19
1136,19
1931,18
1547,18
1382,17
377,16
1732,16
799,15
1874,15
1062,14
1267,14
301,14
92,14
526,14
1834,14
348,14
585,14
1113,13
1653,13
1530,13
1279,13
1988,13
262,13
1986,13
1440,13
573,13
1484,13
860,13
1,13
1932,13
239,13
1905,13
1736,13
1398,13
1667,13
1610,13
1161,13
1143,13
611,13
110,13
1260,12
791,12
1538,12
792,12
921,12
337,12
814,12
72,12
1093,12
1639,12
