gene_idx,count
1613,8
128,8
1089,8
425,7
1624,7
486,7
794,6
1103,6
132,6
1629,6
1292,6
246,6
951,6
1191,6
701,6
1181,6
638,6
442,6
363,6
1763,6
1246,6
1581,6
1827,6
857,6
346,6
612,6
1240,6
4,6
1724,6
1317,6
550,5
1288,5
